,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
0,0.1757377275413755,0.7291159209727456,0.6208357342243703,0.9000016843011578,0.7617723660681809,0.4714486746161901,0.4062669761496318,0.4944692044250345,0.2883443859868988,0.5678423397398242,0.0951787327795085,0.2661761501933416,0.5581605826394441,0.224260617451288,0.3500394932617722,0.36277586317410415,0.6222764492394041,0.4788127061445818,0.015593093500348765,0.05584059441112599,0.5545192935489553,0.010593869292829905,0.3704844667015482,0.4632788659130187,0.02434960529884922,0.4839369944235534,0.19989231026887977,0.11314183311644999,0.676183052579427,0.4789457888735029,0.3813205506255256,0.9109595321896398,0.232449866322888,0.44111659833118033,0.9698529394000158,0.03553063101389109,0.08617007750987293,0.5353237193365271,0.21171625784374892,0.3237202592458518,0.834654803642399,0.4330599203772303,0.9249286845369427,0.358788015833275,0.9516298509487622,0.05127650278586171,0.6284552390946262,0.9595099311167509,0.41842060057113006,0.5846236597520817,0.6007106464349776,0.8214711587850048,0.5868937343125433,0.10925342956657502,0.7052332786701971,0.7017001841274333,0.49203649064314203,0.059934823832445194,0.22473578877271538,0.4956516309686695,0.9812632234794013,0.35671838976511316,0.2719232139150394,0.6944100409528275,0.9079896153579308,0.854614240776721,0.3169158777517772,0.36057560719322046,0.3903212715649542,0.9021667557109333,0.8963351353840241,0.991158272448308,0.5810280511080226,0.3243999327717525,0.044589864985863814,0.37181727747230975,0.25465684592599136,0.8930045271742019,0.5492557535866331,0.23209508196808182,0.4646447537033087,0.34306501872094974,0.3054522892275634,0.6640089538742958,0.10497485466518397,0.3446691567367657,0.26339514200821756,0.8902636422193576,0.41305755187271276,0.0827017446914392,0.31390861398266856,0.9681183150537932,0.2335388999234449,0.8595951848606336,0.41459815918888465,0.8464972806659565,0.6660603018529793,0.9058467861378645,0.2052434557888526,0.33265836267115045,0.5803934331199266,0.5364087139244618,0.6402324503713989,0.828313010566568,0.9319832613397537,0.18032345527806182,0.07667513286722705,0.13223791770939952,0.3217239204656611,0.2978779273499548,0.26057724364726564,0.8389348090652649,0.9790594372973751,0.7292461770734086,0.5856561797261294,0.3648767996941309,0.7900375931758963,0.37639288887916966,0.18297670332386218,0.8272038075765916
1,0.6717143870630201,0.8743521825485777,0.46263169574348395,0.7202472634052804,0.06752252273798487,0.15867597419441337,0.6846323884611715,0.6594416222690088,0.21219425655230317,0.7857216556531091,0.18666774620268545,0.7091364747916072,0.9012956567622342,0.8953858222792414,0.7263079502338755,0.9779301861870741,0.8452249623367665,0.2747747436067681,0.9661563734141659,0.8289545793357739,0.5015434796753986,0.9009979594612856,0.19815075498404178,0.3843527078837995,0.6658876821447584,0.5562164773621744,0.9798694009799581,0.19049919265923,0.4975910509670336,0.31217746750767117,0.09418435166304762,0.5495789213531702,0.49742912232663716,0.6376700671762356,0.666163398803488,0.40331715940111534,0.24173357718363042,0.9529027998453521,0.01359745441809701,0.27118004824249775,0.21852675729802784,0.6164087940573868,0.13507726243887397,0.9238136284070216,0.20141886680237286,0.2932515823275489,0.6923017783858869,0.48418219453413724,0.746150224114559,0.8078598181500293,0.4593274569785284,0.9632793291334495,0.5181376984224143,0.8403315612689026,0.2895922737004014,0.14541256417531623,0.08111230041570383,0.0322220858500174,0.7729173691034006,0.36915368247048186,0.8442704220572008,0.9195070162656751,0.07958404258530993,0.01652695002853377,0.6443089736514714,0.11454756559398116,0.9784082475758168,0.8087068590429936,0.941953383237965,0.17305219136222372,0.5960375381385551,0.6642011748664169,0.8405919360868437,0.019106154837422507,0.5084944064865594,0.4826978172045048,0.7256016766218386,0.9725783500035257,0.8973114049468539,0.15804336132278107,0.3848126357918126,0.0600371016029424,0.9673326015011194,0.2915550837021038,0.5788222638483135,0.5599598622511677,0.2728222110544197,0.3545945555329364,0.13301017163477635,0.8240128482635322,0.15115411054892958,0.8741706214016164,0.35398378482042125,0.9588872193797451,0.36710489283318337,0.17765181636808003,0.47574454708596436,0.5942467254990146,0.4845589368048022,0.9282151269132869,0.4014354048549654,0.09313136182187609,0.3908574051243725,0.43516259516872735,0.07773701300689762,0.42174789316570127,0.6971206130173719,0.39116013976369013,0.1342742332511545,0.40368429379626114,0.6343188084031697,0.05499967129846828,0.2546836167636194,0.18925678781518152,0.06014118096016563,0.7992581844712655,0.8701611305320922,0.5563969342572569,0.38059414091806054,0.1557477806739237
2,0.448945611871857,0.5854170843306266,0.48258863904207283,0.8016857113949346,0.9462668804000924,0.2805009180991427,0.7484754621025201,0.3931859549532043,0.7238868699377597,0.1326700445615635,0.10295786080780422,0.05920414732302781,0.9147115577421343,0.580303364245316,0.8424390519884442,0.6705437645743056,0.46702154614500213,0.6782354782418588,0.0023249417221798963,0.03542686713315024,0.058195656492181724,0.6284557833487708,0.3754595110396891,0.677223877677757,0.3390689382913902,0.2735624612347304,0.5143614877265963,0.7492459309828033,0.2181029704147287,0.6344339925765884,0.302469970627651,0.7933150845709297,0.6993077976770493,0.46639893573265645,0.6016368414599038,0.7714726682451355,0.6244586497878226,0.5737117311617602,0.28900413437797423,0.3833847149784415,0.045689180219602554,0.1624716561001106,0.7861183338997549,0.9247424693522129,0.8222969139292624,0.11613412052326555,0.5631954090989207,0.5525177971837664,0.5300062277574763,0.677334276114853,0.28624537110661197,0.24612436527929993,0.9800581404492279,0.9481972564498222,0.279695331306428,0.740534210453613,0.5238246918166078,0.8749308367059042,0.14883976212667815,0.5726778016023112,0.6975217601419117,0.7090425533808721,0.8654915272945538,0.07395704840061779,0.4343580526753086,0.6954288358558786,0.9671357054144072,0.3255274932661356,0.8449768940290319,0.23386517052040723,0.8374413327392248,0.9470928419589882,0.6630381972721185,0.20986094586422976,0.7733938078745672,0.2866775714289005,0.4602166162295587,0.46781842020676767,0.5594428399915472,0.03691205485301785,0.8222884538131549,0.8288312383040383,0.5171437463751684,0.08089867124836725,0.7208984943597461,0.9461425973743728,0.08691331423948645,0.34097178265949635,0.45614270027748494,0.5180653779610388,0.12778139068535965,0.4961078515531576,0.7168301764126019,0.034275908683578216,0.5889417160968942,0.8662290728138398,0.9587198749134261,0.16259943569623447,0.39577799583109685,0.6765440643785433,0.38913913535339373,0.49313206935957454,0.0017827378058739018,0.9065061117012001,0.35717675777844204,0.07436959623372597,0.16192716449007916,0.5713162124117931,0.4113595682972737,0.2518317561113794,0.20689261625007183,0.6764525085229111,0.4085278452394582,0.1674054358082201,0.4462313835449594,0.6563311881872868,0.14507532419010238,0.725422339254606,0.23748577628692558,0.998164316368745
3,0.5188613773874675,0.6409124891128537,0.5707672667793743,0.42443101499436797,0.8574558923494205,0.4708731730259661,0.8491092989279269,0.623741082032614,0.3786357718132385,0.8137971430169675,0.09328472997708048,0.9281107413171678,0.9799092907182924,0.1283518474765306,0.9552851012744625,0.7558726616565138,0.519382805731544,0.34802638049034973,0.43169538891791526,0.6736093259512326,0.06344251084089614,0.560790445719731,0.835133798183085,0.06061932547566906,0.4851382065459332,0.7830824644461651,0.4447254547189764,0.777340619961745,0.8592017852996616,0.145381174976577,0.4977495832332446,0.46454218861182006,0.044081528839885364,0.46224837571567834,0.34097385043489725,0.22325414445758718,0.7743634047169268,0.4257995284901387,0.9439144959757759,0.24685552441304903,0.11292391881809172,0.5930437335754896,0.24103332655373266,0.32186685702309736,0.6493008630795222,0.9272231218415684,0.08189863440388556,0.7795626735941259,0.8012609727501692,0.5472464120778204,0.5801794249772592,0.2739279267559712,0.04708092587734636,0.8400334340946013,0.14167319732458816,0.4573716053480871,0.36555897289818395,0.5291974772299114,0.7250619561935697,0.0857167378528304,0.38001447179923575,0.27213031823432654,0.5323857867309503,0.8636017109606878,0.9739776292788646,0.8240045632258317,0.8024002222400194,0.8361039947330434,0.29160593740143026,0.6450348959554274,0.29703983079855234,0.838873439807378,0.5081045379300674,0.980659185259594,0.5333463561818339,0.6306922315846238,0.8580898904925949,0.4078177632039959,0.8422003435674549,0.38458298417620596,0.9891053982396555,0.1226070146169902,0.3302841513603769,0.7689800354696809,0.3805161883509376,0.026278765846661445,0.9140817638983635,0.2712186066624027,0.2506257125199748,0.6544370565003524,0.9290590415909505,0.17170685823574694,0.5464661336225098,0.3217316935535537,0.9253845018784574,0.5492078826012513,0.3774997569926104,0.026559443838733432,0.009298405474366556,0.04350058445625293,0.7684442498728964,0.9931946963508346,0.5694387523015045,0.3288004890486087,0.3301613837768548,0.2605613623620524,0.8122960788343898,0.1290883754142762,0.8613488492428468,0.4324106836925554,0.7827660452536749,0.83586112374835,0.27496428386221694,0.10499382327929652,0.1665195297633958,0.5535098585188067,0.697719324764818,0.4640139787561163,0.4450696170121329,0.08684354225432878
4,0.9908982746472724,0.883546458014686,0.8150090824545299,0.24872126649396364,0.2681850860772357,0.984760606627779,0.9989217392439457,0.10940511675685916,0.29754120719952837,0.04793712305521658,0.26684798325924486,0.7665731224632512,0.040673589665101595,0.09043125643421501,0.4444653105826133,0.2964661886309563,0.8633920880993352,0.8439649494309264,0.2615674942716698,0.5403194280873836,0.6902400130638164,0.8526228746623432,0.41233148039977063,0.12238190754007128,0.24553680394508182,0.4285819536707701,0.348243684377903,0.6600084893430546,0.08011596389771725,0.3178153481631557,0.04987431588787361,0.3011564856133093,0.03445414264736879,0.09111092305044577,0.6904480131212039,0.3209814436140519,0.2657141143416696,0.31120308353152515,0.16048708640739417,0.49320669830761776,0.6895278239057506,0.03382752997069349,0.31084592189069404,0.8773146116318266,0.7638647128206988,0.5736151251781471,0.6068589417407397,0.9810334349012881,0.12035239667086273,0.968253553007084,0.988362136482542,0.4293558987146511,0.4616845550791203,0.9941824905911476,0.5734148906388247,0.09251592412372311,0.2840187128494449,0.6425326249887936,0.4208869505301681,0.6103051476946291,0.0917653996592257,0.9715794262147833,0.2933992230556396,0.5270015226233581,0.42849086644854617,0.618239702713676,0.4404265035372774,0.6881601806714115,0.053305676072028074,0.5449259993377304,0.016893936965437506,0.18196375747324478,0.07112641362951899,0.799148520405099,0.25776453892966567,0.7989455923945326,0.307801543732109,0.7259245495760326,0.32756424480417723,0.9881014108984983,0.03872792219063026,0.5016690205997523,0.9754823726285009,0.901986896359155,0.911012440734805,0.9389802268110726,0.7457580419846778,0.45636288965447414,0.23559460386382358,0.5528554956012051,0.7415743693332716,0.6986815883649865,0.906888031017701,0.7162249042799301,0.9875984951305866,0.15457454842277696,0.7090071822722148,0.2535686794677009,0.19355816501651824,0.6931143857041062,0.223197402899045,0.04553668905540298,0.2198427152138761,0.304011880136868,0.4788700980696884,0.5013946786910836,0.6798752413292841,0.7739346695370062,0.9385177469364169,0.09667562024122944,0.82016863065776,0.07108542974474774,0.6713653655634345,0.637914776981421,0.4072055509117587,0.2784691582550479,0.6397171047954902,0.972353479683029,0.5261009887718933,0.259843879850319
5,0.523286666489518,0.913587040225924,0.79699509893104,0.4422574813158895,0.7583427849542245,0.7351920842403427,0.8168681568020968,0.5768892902043167,0.19761677331807015,0.8722802267541298,0.6997439297815511,0.8045187234495457,0.024144670721766293,0.36733731538158765,0.5208968681077375,0.458240697065886,0.19225189933694398,0.07033963921296804,0.9758344532474459,0.27863560403488097,0.26749382123160126,0.5807778133157977,0.13434052799010543,0.7470204748731886,0.792352616308378,0.6339397694426003,0.06917229617752874,0.30276052213565985,0.41834078513627715,0.4162336816988276,0.894506110610584,0.5032530193486385,0.9945287087751535,0.7843333000299058,0.5813513974066459,0.1581909454047571,0.8619440032715314,0.2903185633041101,0.35880804930442645,0.8323853438393232,0.09169954509486655,0.1703001342740187,0.5795191749473777,0.525895225205794,0.12025095807842645,0.9314256364179007,0.8798886380745147,0.4720460800540116,0.018822154491044962,0.34189634078518283,0.28609135144435816,0.18989121110554164,0.2675865844758064,0.4683340901944075,0.44765322127570484,0.9167631661209288,0.3768875966665701,0.7530769484318391,0.9615175267294488,0.4923754594986436,0.31435232589740814,0.06552186631422674,0.45796559675491777,0.6492223526274826,0.9668971777310849,0.2270332502236716,0.9096845777625812,0.7645379747484016,0.39285936518334375,0.7049173213757091,0.5383335076914297,0.9460912698473879,0.8648018334520945,0.9423640650070751,0.9386074836478698,0.6112115279510266,0.28170920199352856,0.29266621062896814,0.9530201427389697,0.10281047257808318,0.35943169561990884,0.7450849700742799,0.6729070365381602,0.7433087221907234,0.5496680376651392,0.5024904101252619,0.4807302121655319,0.5537035733226159,0.18311809697188675,0.9984773633330961,0.09812816994702822,0.5131348704612707,0.05948965121038563,0.548529299376394,0.16114063965745062,0.9209074159520112,0.10622947843787289,0.9490167926151821,0.5707803875403012,0.2598507009033012,0.6984476829174634,0.5700715654657401,0.22177211848191059,0.5502827479223934,0.7245554343597649,0.4671645847118141,0.7554754399845405,0.3571252635213914,0.8580836115490964,0.6315271505334303,0.5280727218745823,0.21032422123396421,0.787974601592592,0.032621607968816635,0.07045079327147763,0.6469809840821112,0.059281220468808016,0.6411597191043275,0.3904582884823856,0.7094923036067485
6,0.3120230437479059,0.7936738345269418,0.8933534732893698,0.4519085890509056,0.8896081187228526,0.23080549507732473,0.7956671387463055,0.0019677274958390667,0.1452432517473492,0.05965020121471887,0.8378617474623586,0.18955603065729487,0.09054541009726358,0.49625246915822174,0.4178448890721672,0.6061322851809354,0.7673264010775978,0.5591130808325744,0.3781653305127828,0.5676106016346073,0.40815748842238986,0.6926280346949438,0.45801481101702723,0.07225055635257294,0.2567211730858998,0.6401294007234294,0.7525545132012821,0.019760352852267515,0.5821635542258038,0.23119384062234083,0.3499734849663235,0.9407560315227409,0.9037697962786506,0.7689945676167729,0.12337616696817666,0.1678879369734052,0.5859634945001472,0.4954896511160225,0.7235959922604324,0.9771306964379881,0.22610676346430225,0.26489492746642485,0.19448559582751146,0.06362893106266632,0.19043393727053892,0.6556564971091664,0.208879833359099,0.6286083252572697,0.962564973064407,0.12787790342300853,0.15260467957612178,0.9403986822306231,0.9346742485920797,0.8918639968939244,0.541912439524662,0.7149571924545557,0.15900678793030454,0.048807096807610306,0.19567975191656317,0.1933873187084144,0.23549295241639645,0.03876660824544931,0.8925016065943084,0.2873740861473537,0.16196010366575153,0.01772821603025765,0.04349252987082075,0.9705267121079446,0.9870606406018367,0.8476728130959071,0.7568251698579749,0.626871443465759,0.4926123596609755,0.5114235155947349,0.42457838641284484,0.8407550835592499,0.7024354884646018,0.5739695379419707,0.9963706869676721,0.9702338775810068,0.05734271300680982,0.06641921007731733,0.6352336640742746,0.5861420569224611,0.5337736281552299,0.30258466577530996,0.015256467984880895,0.9247874653662834,0.9661265424157677,0.9867610686922952,0.247397014363677,0.5942415539865111,0.8141431247591059,0.22466732936780143,0.6779748695788483,0.5053814232273416,0.9201967665846884,0.6607880887459199,0.5453353427107009,0.09635778953900775,0.7247051733209446,0.11238621113278446,0.31870571327459407,0.3188273282244395,0.42736292151536726,0.7103464702987295,0.9979602212212487,0.48292645520145305,0.7945399892654293,0.9632909449549965,0.8264551629188671,0.4612661790333915,0.9086223641932616,0.025610545293524578,0.9785145963249816,0.7087914251089558,0.8099201512326958,0.8739902552573237,0.6311272463449408,0.04559819014378419
7,0.43571814439443624,0.6638754882578536,0.10655405206665092,0.08857240875026817,0.3479510057090609,0.27327233311053856,0.6649697667309202,0.4255037178945651,0.8076661518483348,0.6496699261945795,0.962271847835346,0.28475322284853977,0.6904115656108082,0.45322383473364924,0.003713645549463629,0.5390201366552131,0.07786619632901504,0.31875185477732126,0.9786590758284031,0.21354282021737336,0.5073096332545798,0.16987903204935617,0.2413543051240049,0.1580486871822615,0.14964996433991318,0.5677503541046123,0.4190645359577402,0.4120782370851236,0.43012076773308483,0.7958036819486601,0.7137935751967558,0.08317494160129157,0.0683362871637011,0.14183182101779934,0.6950285882517261,0.04969387341747267,0.06689657042344477,0.8012219939438083,0.4577265846552866,0.2034818601926831,0.6552311546720572,0.1213324431148114,0.7303714631835271,0.5296200589850565,0.5838721043324366,0.3618192697672701,0.5395168265245833,0.7867479940107373,0.16437172679403556,0.057345307574859894,0.9537138277686639,0.10173805165051841,0.4482389101413161,0.679312094142298,0.8471748324019436,0.786081357629753,0.7919442443706133,0.13770226258019103,0.14577477254695814,0.5628946889269096,0.4351250899561745,0.8325930037165498,0.8599503784121264,0.9819174569762789,0.2592889114436532,0.656325775145684,0.7112281678350414,0.7654538565206707,0.5172137837240042,0.45108360840793715,0.46776456237862085,0.5743574193164969,0.5749636297521046,0.4787779372314007,0.9036678455649348,0.3321574599894831,0.34884377065420524,0.33558954873604985,0.2502337477355526,0.08463873630740892,0.7451511393518292,0.17266476164483846,0.2704804409021828,0.8367314145546985,0.04668207831058946,0.17795801408932976,0.4522425722956682,0.9947989447737168,0.7391902311415068,0.027864152710266654,0.3588842291756227,0.7798032931999515,0.3738052940522629,0.5792071940114367,0.14508322083464253,0.39995283708647,0.5400976789802956,0.16635113161512316,0.405085315035282,0.2029403614560733,0.4509817548417995,0.6697596863777399,0.17035873949641844,0.6587329662736882,0.5879602195093566,0.040605673591155855,0.3839958662014821,0.48563486128997335,0.06243935715543669,0.7723108215412171,0.21238943710680835,0.8345594304885641,0.8804105979129256,0.8373039644849294,0.35599320260016776,0.8397865903428059,0.5693136382432805,0.4026927320665087,0.9304701774486273,0.9041858767060765
8,0.27900127040050027,0.2924893441775741,0.16927193707772314,0.8454238979911706,0.8127396269278928,0.6830777107455284,0.9356629770599592,0.5390178057214985,0.8910124444165372,0.8532300948792211,0.9516539805403286,0.36561594727730573,0.8983584867357084,0.46415556360189736,0.5746121643957853,0.8721411110588282,0.6609713339430545,0.43823720053774506,0.2539424829145308,0.33309028164846854,0.17369762947418432,0.9240382892479742,0.7985566358884403,0.7139127683758222,0.3589756239945513,0.10781272331177583,0.47165494046974743,0.7522359037743268,0.22896395703472994,0.34334945885578394,0.17276683163125106,0.8082692070966526,0.2616724995474847,0.977663128945702,0.8368772926592888,0.34388425206212736,0.3105036876167352,0.7900281858941459,0.9476714578302715,0.3594534366082718,0.8212851825841182,0.7433775665217903,0.844474799667922,0.4067095672689518,0.676091640009435,0.432728110535765,0.5768137255194936,0.4562841765612847,0.2994093976662596,0.7220282896234997,0.859170541181934,0.10936424991614169,0.8774384391758014,0.5604187748889765,0.4524206691822684,0.10192131371979485,0.9421374863372954,0.9036376435937561,0.255546797193246,0.2720908457608079,0.3725709045549517,0.31590908477440915,0.17622288759793592,0.37364003530159884,0.2815815631522154,0.03572088326021161,0.12868471280110838,0.629013511580894,0.3629547603942258,0.5238819422543309,0.15531214537038207,0.5533592084028174,0.552614174559884,0.5817003713297078,0.34843057126546895,0.4131380580146412,0.3306255631082978,0.8648672195469753,0.5704938578082678,0.36226819018889456,0.8315346898202663,0.08008328309492063,0.2710218738728465,0.6381263060003285,0.7852460986145259,0.04175934601393716,0.8869720017025277,0.2879573579717124,0.3668667001079373,0.6094759843383439,0.4722032129697179,0.5820188115333208,0.5797390600233667,0.4709604160900278,0.5957290196078864,0.8658826615177897,0.9101325282698636,0.8191337610621169,0.21410034714804826,0.6367462198490826,0.6563135489084088,0.08174323016258722,0.28260738119022544,0.5833584750150042,0.7174923873972344,0.5902619530038659,0.376920992112458,0.06132173066420521,0.5835749081994841,0.9851969033357593,0.6189412115349634,0.5642049841348509,0.36157917722821564,0.44526171901911926,0.2953103126838601,0.7651236571810912,0.1907614169354408,0.2168144397133317,0.03516335383797364,0.00010357438137320596
9,0.23613817616002697,0.5576872678670085,0.49510870534797413,0.7495045750495165,0.11174685878599178,0.1069371563630308,0.6256409574828604,0.9693839779834036,0.8780868244241381,0.8293759428136029,0.3265081210032025,0.8398441616948588,0.5393986202979668,0.1306534485893861,0.3069700297277338,0.7269757126985463,0.3408432342679749,0.6234423583934492,0.9983121356546607,0.8089704467665371,0.35795952444316237,0.2646232888235327,0.8976108590235136,0.12308966526681431,0.7639265234067681,0.5222011856291456,0.6998113030099242,0.5494776730118311,0.09955870703912295,0.3008149306710286,0.6913888675286758,0.6744160793643421,0.719266989491444,0.8922320708577681,0.7738889506534035,0.9965441291828392,0.06974204484000623,0.8444574841990998,0.0764888097801536,0.5338507480640989,0.00032474294690110206,0.9961200615114684,0.9389712462190153,0.3837634569259992,0.8326393390461463,0.7343748498991961,0.860848369264132,0.11800545202409118,0.5092690576818905,0.8431843928757964,0.38572756473715486,0.3109783095478459,0.021427190904311333,0.28534458129974627,0.40573665010753124,0.245027252715584,0.5982373291584344,0.678632244616865,0.20913096155103972,0.8012919779889134,0.2908320362807322,0.9255787208316982,0.7315946109624456,0.5157940615022854,0.6921255743405658,0.3986691108766658,0.6157869235163858,0.16315364034517033,0.7184969226728616,0.3896049523322167,0.9877678826926508,0.28345595839101534,0.8460361074379088,0.07175274141664445,0.49601395483609023,0.715601536014707,0.3571087673927693,0.8932945650007279,0.9649639772038345,0.20960208558412818,0.29121898631780996,0.7097411266460012,0.9629138272216883,0.4299065136043866,0.3535412443275543,0.4800056532975012,0.030712410485171926,0.027877294485775805,0.762813494387769,0.6527120305615812,0.6554517133823939,0.25831133912010595,0.5198060839279629,0.6984747200538693,0.8275665561093594,0.3356326734696633,0.19037620895382024,0.528319745335301,0.7701876877316414,0.006067308396034421,0.5639886382960232,0.3482901111344474,0.8286641085597397,0.8662726024116169,0.28292529407939615,0.3992449647372269,0.7613311912714721,0.1217193008924854,0.020666108863996446,0.3275735147717119,0.8864281863867185,0.040744331179717985,0.6505102547286403,0.9400280720276593,0.8959501631897672,0.9420860709869046,0.15958818240382155,0.04925801868529445,0.9263980938076695,0.5036052562116293
